factor_name,horizon,period,universe,n_days,ic_mean,ic_std,icir,rank_ic_mean,pos_ic_ratio,t_stat,p_value,ci_low,ci_high,partial_ic_mean,partial_ic_std,partial_icir,partial_t_stat,partial_p_value,partial_ci_low,partial_ci_high
liquidity,40,post_event_extended,theme_diffused,63,0.006001396898216374,0.11121959197585124,0.05395988954463561,0.009236562260472245,0.6031746031746031,0.42829334552286047,0.6699218088199181,-0.021462812021826837,0.03346560581825958,,,,,,,
liquidity,40,pre_event,theme_diffused,150,0.004221244952429203,0.11293535337473538,0.03737753348521892,-0.0014386622909829676,0.5066666666666667,0.45777942441289254,0.647777780205546,-0.013852175707252647,0.022294665612111055,,,,,,,
liquidity,60,post_event,theme_diffused,47,0.01715001545039906,0.09261642992961526,0.1851724954571492,-0.0012997376584772246,0.5531914893617021,1.2694786703485463,0.21065558177055044,-0.009328594287528347,0.04362862518832647,,,,,,,
liquidity,60,post_event_extended,theme_diffused,43,0.019925927732388524,0.11209361654587334,0.17776148496586344,0.013538089163641118,0.5116279069767442,1.1656600096522838,0.250329199316069,-0.013578540150258969,0.053430395615036014,,,,,,,
liquidity,60,pre_event,theme_diffused,150,-0.0016942978316343434,0.10664100927407479,-0.015887863807439038,-0.008688232536333803,0.4866666666666667,-0.19458579715529004,0.8459822837122917,-0.018760413645591282,0.015371817982322596,,,,,,,
noise_alpha,1,post_event,theme_diffused,47,-0.023050312509795532,0.11369044560959023,-0.20274625881008201,-0.019029735364235772,0.3617021276595745,-1.3899583219254394,0.171231685626402,-0.05555388603897558,0.009453261019384523,-0.013960818026174798,0.12751519118143978,-0.10948356738382742,-0.7505815224032542,0.4567269594732897,-0.0504168224901397,0.022495186437790103
noise_alpha,1,post_event_extended,theme_diffused,102,0.0029444790935487077,0.10633330518089547,0.027691033289518514,0.003927314010461191,0.45098039215686275,0.2796657274558409,0.7803059035414728,-0.017691510435295987,0.0235804686223934,0.004331610293582,0.11418328211056436,0.037935591038517145,0.3831306890331881,0.702428063803826,-0.017827815767652397,0.0264910363548164
noise_alpha,1,pre_event,theme_diffused,150,-0.004169258880188262,0.10871351639926889,-0.038350878697327284,-0.004911236130645413,0.43333333333333335,-0.4697004199791254,0.6392557349621866,-0.02156704491055239,0.013228527150175869,-0.006308603016100794,0.12246457262771042,-0.051513698049466164,-0.6309113749249858,0.5290650442641538,-0.02590701636381974,0.013289810331618152
noise_alpha,2,post_event,theme_diffused,47,-0.03286503462942614,0.0992227614755978,-0.3312247526744027,-0.03212386908858766,0.3191489361702128,-2.270762499438967,0.027888756902608947,-0.0612323640571361,-0.00449770520171618,-0.028327641116399294,0.11180356353953823,-0.2533697515498377,-1.7370155028151142,0.08907714320757631,-0.06029176377285225,0.0036364815400536654
noise_alpha,2,post_event_extended,theme_diffused,101,0.0027688487377991225,0.1140889193273104,0.024269216976764898,0.0018314278685252474,0.5346534653465347,0.2439026120384828,0.8078059363814714,-0.019481603935622926,0.02501930141122117,0.00020102921106474037,0.11731270988671157,0.001713618339043344,0.017221651169457376,0.9862941034410038,-0.022678150596367505,0.023080209018496986
noise_alpha,2,pre_event,theme_diffused,150,-0.0011273494561789004,0.11804861345077036,-0.00954987460864195,-0.0020689170182841094,0.5066666666666667,-0.11696159949366987,0.9070479894933212,-0.0200190621522782,0.0177643632399204,-0.0032809626340951073,0.12513295757822052,-0.0262198120910247,-0.3211258038733368,0.7485650454640536,-0.02330640651079739,0.016744481242607172
noise_alpha,3,post_event,theme_diffused,47,-0.02920011663646204,0.09980223339875416,-0.29257979147415103,-0.02100926674048139,0.3829787234042553,-2.0058259934041414,0.05077684384406278,-0.05773311441177516,-0.0006671188611489208,-0.021400792485809728,0.10563415590486362,-0.20259349168353974,-1.3889110032715697,0.17154797215786544,-0.05160110998159212,0.008799525009972668
noise_alpha,3,post_event_extended,theme_diffused,100,0.006279464270825576,0.11504300949735587,0.05458362310114898,0.00797069854664791,0.56,0.5458362310114898,0.5864063795245751,-0.016268965590656177,0.028827894132307328,0.0034661671461251563,0.12446237771802075,0.0278491156096827,0.278491156096827,0.7812162068683302,-0.020928458886606913,0.027860793178857226
noise_alpha,3,pre_event,theme_diffused,150,-0.006151643373930384,0.1173924763519013,-0.05240236482864476,-0.003726832317549619,0.4533333333333333,-0.6417952757267366,0.5219922372920704,-0.024938352265251786,0.012635065517391016,-0.009689170634168794,0.12748999831196217,-0.07599945691786612,-0.9307994508870256,0.3534629651835355,-0.030091819588111735,0.010713478319774147
noise_alpha,5,post_event,theme_diffused,47,-0.023169702350146874,0.10266038101218479,-0.22569273678613033,-0.020498548642906306,0.48936170212765956,-1.5472714492249364,0.1286508029491642,-0.05251983133303226,0.006180426632738507,-0.022793603137346668,0.10439135640965261,-0.21834760962296534,-1.4969157943982536,0.1412457740617541,-0.05263860999503608,0.0070514037203427415
noise_alpha,5,post_event_extended,theme_diffused,98,0.009003717462312988,0.11540894795919829,0.07801576586155316,0.011832764047953918,0.5612244897959183,0.7723166791223268,0.44180457228002146,-0.013846088456922263,0.03185352338154824,0.006223271669398914,0.12445498458021864,0.050004197826143675,0.49501630318923734,0.6217080648821671,-0.01841755812436023,0.03086410146315806
noise_alpha,5,pre_event,theme_diffused,150,-0.0002734050221874814,0.1222937735669802,-0.0022356413921411763,-0.00073933427097984,0.48,-0.02738090329295658,0.978192567904705,-0.019844484827480496,0.019297674783105533,-0.0011466917743935033,0.12903318455019566,-0.008886797441997758,-0.10884059590182646,0.9134753630677506,-0.021796301960637907,0.0195029184118509
noise_alpha,10,post_event,theme_diffused,47,-0.024544375685015205,0.11198576566445549,-0.2191740668055783,-0.026218691085375716,0.425531914893617,-1.5025816993842684,0.13978146932026458,-0.05656058908781599,0.007471837717785583,-0.03091623509472913,0.1079305752649046,-0.2864455694676729,-1.9637718860855489,0.05561700917377199,-0.06177308828375036,-5.938190570790522e-05
noise_alpha,10,post_event_extended,theme_diffused,93,-0.005324577424894493,0.11728760695485926,-0.04539761329552725,-0.006212916332693113,0.46236559139784944,-0.4377987280046753,0.6625583224651279,-0.02916240765422709,0.0185132528044381,-0.006476799300584962,0.1255093182448877,-0.05160413100123566,-0.4976522172004465,0.6199165996658269,-0.031985630951250295,0.01903203235008037
noise_alpha,10,pre_event,theme_diffused,150,-0.005434934351596164,0.1209567104453221,-0.044932888234034775,-0.00947022972339428,0.4666666666666667,-0.5503132442144557,0.5829286021066062,-0.02479203949329477,0.013922170790102443,-0.0038588755110944475,0.12407684212306382,-0.03110069087079987,-0.38090411640747357,0.7038169359197801,-0.023715305714789456,0.015997554692600557
noise_alpha,20,post_event,theme_diffused,47,-0.04106627477047234,0.10197933382629464,-0.402692126234342,-0.04099560104138612,0.2553191489361702,-2.7607181277637443,0.008256385483352169,-0.07022169550707784,-0.011910854033866842,-0.047227958338297175,0.10947567167815271,-0.4314014028353491,-2.957539011967625,0.004882472701026597,-0.07852654745867485,-0.015929369217919494
noise_alpha,20,post_event_extended,theme_diffused,83,-0.004824011551304705,0.1110767583117491,-0.043429531295517174,-0.008139449499827723,0.46987951807228917,-0.39566186024117783,0.6933820342889994,-0.02872083758046464,0.019072814477855235,-0.006578345356191654,0.11213457220162487,-0.058664738510469217,-0.5344612036374985,0.5944686632852052,-0.030702747296656493,0.017546056584273183
noise_alpha,20,pre_event,theme_diffused,150,-0.0031364454728336788,0.11695687745089224,-0.02681711021355377,-0.007159556180653229,0.52,-0.3284411819959298,0.7430392335845297,-0.021853444021542448,0.01558055307587509,-0.0036479793483223336,0.12548483703763977,-0.02907107690810568,-0.35604652349032884,0.7223093430580574,-0.023729735666625458,0.016433776969980794
noise_alpha,40,post_event,theme_diffused,47,-0.03543359806827406,0.11732196913031524,-0.30202014448731446,-0.04158761508613381,0.3191489361702128,-2.0705457929682454,0.04404054627590415,-0.06897540740650504,-0.00189178873004308,-0.04209799528316363,0.1221392716208618,-0.3446720675872538,-2.362952645784296,0.022413437374687373,-0.07701704916357427,-0.007178941402752992
noise_alpha,40,post_event_extended,theme_diffused,63,0.0013736568949019026,0.12199422423058466,0.011260015820958176,-0.007002954330661787,0.47619047619047616,0.08937360486272439,0.9290730841040915,-0.028751205117133284,0.03149851890693709,-0.005962837235898417,0.1277856764672899,-0.04666279821607989,-0.3703744786744074,0.7123658237499804,-0.037517821867101814,0.02559214739530498
noise_alpha,40,pre_event,theme_diffused,150,-0.00582203350500077,0.10721659298305954,-0.05430160894891208,-0.006476949523363026,0.4666666666666667,-0.665056170684917,0.5070426512728834,-0.022980261896520766,0.011336194886519223,-0.011388963901401705,0.117926984761035,-0.09657640212272098,-1.182814531972543,0.2387665909060801,-0.030261211953275923,0.007483284150472513
noise_alpha,60,post_event,theme_diffused,47,-0.03319645017134232,0.1131067912935269,-0.2934965247594479,-0.04258162013346501,0.3404255319148936,-2.012110800168828,0.05008572686053947,-0.06553315962609581,-0.0008597407165888277,-0.034570737592570636,0.1153469474826324,-0.2997109013030093,-2.054714419308319,0.04561207042251936,-0.06754789735974068,-0.0015935778254006008
noise_alpha,60,post_event_extended,theme_diffused,43,-0.007126474313810834,0.11246143117094891,-0.06336816310809806,-0.013310219256642573,0.46511627906976744,-0.415532833979295,0.6798672743729224,-0.040740880957222364,0.0264879323296007,-0.01607203155402471,0.11450627535164971,-0.14035939519181256,-0.9203981052785207,0.3626212670635651,-0.05029763639309148,0.018153573285042066
noise_alpha,60,pre_event,theme_diffused,150,-0.005227997920036905,0.10573226020452442,-0.04944562719007488,-0.0103272386310361,0.4866666666666667,-0.6055827831378472,0.5457131635801795,-0.02214868359438486,0.011692687754311048,-0.008050001190555826,0.11675089659429279,-0.06895023015137461,-0.8444644075916575,0.3997637875539717,-0.026734035936895193,0.010634033555783542
noise_beta,1,post_event,theme_diffused,47,0.017592239839376755,0.11262380902458188,0.1562035593693779,0.015288625549869822,0.5531914893617021,1.0708776503896933,0.28981117847553306,-0.01460638721445227,0.049790866893205776,0.023530198674710175,0.11681317403069669,0.20143446036768767,1.3809650848990398,0.1739623417172258,-0.009866148493475942,0.05692654584289629
noise_beta,1,post_event_extended,theme_diffused,102,0.02016973905391626,0.12477901820531716,0.16164367490636958,0.027946232407637224,0.5882352941176471,1.6325210929718739,0.1056837175585239,-0.004045990051126894,0.04438546815895941,0.02131017844462562,0.12720944821314703,0.1675204062588114,1.6918731702872871,0.09375332027129168,-0.003377221583340924,0.045997578472592164
noise_beta,1,pre_event,theme_diffused,150,0.0006955177183875186,0.11820752784564152,0.005883869928281927,0.00847819971870605,0.5,0.07206239518598485,0.9426488923634153,-0.018221626577485994,0.019612662014261033,0.0023793130055471084,0.12351035043645177,0.019264077845615915,0.23593580543506423,0.8138064827660532,-0.017386459647200328,0.022145085658294546
noise_beta,2,post_event,theme_diffused,47,0.0023548894852037385,0.1018161503582382,0.023128840335429147,0.007187459476713448,0.5531914893617021,0.15856334064752606,0.8747070027783908,-0.02675387785124769,0.03146365682165517,-0.00017006740497200698,0.11250177675509854,-0.0015116863917822487,-0.010363599766185628,0.9917760087304317,-0.03233380599633775,0.03199367118639373
noise_beta,2,post_event_extended,theme_diffused,101,0.021328268698072066,0.1139431445290716,0.1871834307032868,0.02132936922384222,0.5742574257425742,1.8811701969027337,0.06285773898916425,-0.0008937539116039596,0.043550291307748096,0.022595054441715827,0.12057731140070886,0.18739059761107754,1.8832521985588428,0.06257211310337185,-0.0009208117495744725,0.046110920633006126
noise_beta,2,pre_event,theme_diffused,150,-0.004331232380082128,0.1124693844465387,-0.038510323510670054,-0.005182684794499139,0.5133333333333333,-0.47165321215324074,0.6378642632269695,-0.022330082480572513,0.013667617720408259,-0.003603782805457303,0.12097085399721592,-0.029790504790023573,-0.3648576795774794,0.7157349892949076,-0.022963151386861558,0.015755585775946948
noise_beta,3,post_event,theme_diffused,47,0.001023264164715022,0.10602794802615263,0.009650890956246988,-0.001798984548782555,0.48936170212765956,0.0661631749821635,0.9475346411664392,-0.02928963668053794,0.031336165009967984,-0.0026888380557563447,0.11370250711855193,-0.023648010267291887,-0.16212259037929072,0.8719193698521377,-0.03519585991466461,0.029818183803151925
noise_beta,3,post_event_extended,theme_diffused,100,0.028209779424203173,0.10742443006936372,0.2626011551188885,0.025432489451476793,0.6,2.626011551188885,0.010010809830769185,0.007154591130607884,0.049264967717798466,0.024217231350644096,0.11247342353925778,0.2153151436898451,2.153151436898451,0.033735739262843456,0.00217244033694957,0.04626202236433862
noise_beta,3,pre_event,theme_diffused,150,-0.009180311032722084,0.11825681981483924,-0.07763028844421968,-0.005011720581340834,0.4533333333333333,-0.9507729763670779,0.3432593168540907,-0.028105343686561757,0.009744721621117588,-0.004739950248654716,0.12658396861750743,-0.0374451069943714,-0.45860702750065685,0.6471846204150922,-0.024997604253640365,0.015517703756330931
noise_beta,5,post_event,theme_diffused,47,0.03358378963406295,0.10265463089756731,0.32715318676245725,0.03336176197743664,0.574468085106383,2.242849249863902,0.029766872320406756,0.004235304582400359,0.06293227468572554,0.031593808395018755,0.1081016494915022,0.2922601879215758,2.003634901838625,0.05101972204633842,0.000688045874405515,0.06249957091563199
noise_beta,5,post_event_extended,theme_diffused,98,0.016518361870716734,0.11335088051035076,0.14572768906906144,0.014561745936067818,0.5714285714285714,1.442630520063293,0.15234595390028138,-0.005923967482737092,0.03896069122417056,0.011204696514391438,0.12036690928834419,0.09308784765379409,0.9215226765088127,0.35906393332871267,-0.01262673566631974,0.035036128695102614
noise_beta,5,pre_event,theme_diffused,150,-0.011457094661724898,0.11249917697266713,-0.10184158649008179,-0.014519299890607905,0.47333333333333333,-1.2472996074811062,0.21424458562804483,-0.02946071255937661,0.006546523235926815,-0.008158789605987992,0.12118702394882593,-0.06732395383711405,-0.8245466718380954,0.4109470306474836,-0.027552752584564463,0.011235173372588479
noise_beta,10,post_event,theme_diffused,47,0.03521655150838412,0.11277561786740081,0.31227096933125204,0.026879033625599753,0.6382978723404256,2.1408219074674917,0.03762119375707873,0.0029745230072436013,0.06745858000952464,0.03333778756812614,0.11828961197459127,0.2818319124699397,1.9321422472643666,0.059514275456902466,-0.0004806663920013457,0.06715624152825361
noise_beta,10,post_event_extended,theme_diffused,93,0.017922619562507517,0.11429742534328184,0.15680685289872953,0.0210554572539056,0.5591397849462365,1.5121905262857434,0.1339129851436831,-0.005307478584448393,0.041152717709463424,0.01620394478350378,0.11951766040178656,0.13557782782084615,1.307465222438275,0.19431283235055608,-0.00808712715525043,0.04049501672225799
noise_beta,10,pre_event,theme_diffused,150,-0.021803742302108697,0.10967364196046465,-0.1988056739281855,-0.02303266135333646,0.38666666666666666,-2.4348622954709374,0.01607881490765961,-0.03935518042311645,-0.004252304181100945,-0.01605356331750202,0.11655375404435811,-0.13773527458748644,-1.6869057116073625,0.09371399765323152,-0.03470604868511789,0.002598922050113847
noise_beta,20,post_event,theme_diffused,47,0.04266101879110851,0.11190291713004855,0.381232410067825,0.03829787234042553,0.6595744680851063,2.613597725903462,0.012067884784717098,0.010668491401810816,0.0746535461804062,0.043627880098723926,0.11822462037727673,0.36902533465110104,2.529910233165356,0.014897765495955229,0.009828006936224293,0.07742775326122356
noise_beta,20,post_event_extended,theme_diffused,83,0.02923180653396669,0.11124554881744715,0.26276832506742176,0.02690650082750129,0.6506024096385542,2.393933372229744,0.018950949468134137,0.005298667261502334,0.053164945806431045,0.025753175485712532,0.12371918873563327,0.2081582958060181,1.8964123278885991,0.06142712727170996,-0.0008635171025470414,0.052369868073972106
noise_beta,20,pre_event,theme_diffused,150,-0.02021350704575343,0.11645508306869135,-0.1735734200097598,-0.022157524613220816,0.41333333333333333,-2.1258315596685153,0.03516583650932681,-0.03885020176857262,-0.0015768123229342353,-0.016301068902116994,0.12094736965165877,-0.13477820103955793,-1.6506891049858312,0.10090835204227289,-0.03565667920550211,0.0030545414012681203
noise_beta,40,post_event,theme_diffused,47,0.022595711723304223,0.09947878470736833,0.22714101091778388,0.0222820719992818,0.6170212765957447,1.5572003164382489,0.1262770495312353,-0.005844813564395663,0.05103623701100411,0.026308485092909124,0.11373574661485919,0.23131236990949694,1.5857977128997107,0.11963651099034323,-0.006208039784537801,0.05882500997035605
noise_beta,40,post_event_extended,theme_diffused,63,0.02812446015222494,0.12054166335478576,0.23331733916303504,0.019063990653301482,0.6190476190476191,1.8518989679541051,0.06880307628954974,-0.001641711141265944,0.05789063144571582,0.02816640901985321,0.12517195069738138,0.22502173101024026,1.7860546195151008,0.07898046426736238,-0.002743150562316967,0.05907596860202338
noise_beta,40,pre_event,theme_diffused,150,-0.027194774987794948,0.11178802203301551,-0.24327092020434207,-0.024232067510548523,0.41333333333333333,-2.9794481187898043,0.0033727620652339585,-0.04508458439240652,-0.009304965583183375,-0.02789032238876982,0.11024519418520726,-0.25298447333600105,-3.0984143625996947,0.00232611388566184,-0.045533227915493066,-0.010247416862046572
noise_beta,60,post_event,theme_diffused,47,0.025845211555735614,0.1296591410159819,0.1993319665178864,0.020528473531436095,0.5531914893617021,1.366551113265335,0.1784088258058787,-0.011223738268028579,0.0629141613794998,0.022888064047648593,0.13610872811592659,0.16816014934879386,1.1528479014871853,0.25492851720244203,-0.016024792952412395,0.06180092104770958
noise_beta,60,post_event_extended,theme_diffused,43,0.018997936512195047,0.10124550102912389,0.18764227861078167,0.0050463916963769785,0.627906976744186,1.230452706550149,0.22537472116601975,-0.011264060040522262,0.04925993306491236,0.024479556782653,0.11243894820916704,0.21771421000056282,1.4276475479456665,0.1607869125692334,-0.009128129766482519,0.058087243331788524
noise_beta,60,pre_event,theme_diffused,150,-0.03007980678794124,0.11566159627566698,-0.26006736684015025,-0.032519456165025794,0.4266666666666667,-3.1851617375378902,0.0017622038943483354,-0.048589517177071356,-0.011570096398811121,-0.029038889845720287,0.11828885012472187,-0.24549135286294646,-3.006642753898766,0.0031010722054622963,-0.04796904841670698,-0.010108731274733593
order_or_contract,1,post_event,theme_diffused,47,0.011072969819883592,0.1013069830482245,0.10930115068783164,0.01695450229201623,0.5106382978723404,0.7493309365421608,0.4574728310742471,-0.01789022893328937,0.04003616857305656,0.01051987167412326,0.09836442888904162,0.10694792612469727,0.7331980417401318,0.46715788898566757,-0.017602064429723546,0.038641807777970064
order_or_contract,1,post_event_extended,theme_diffused,102,0.004147314062500554,0.11177239967596526,0.03710499259677578,0.002802454609896281,0.5490196078431373,0.37474205596902527,0.7086380132400689,-0.017544234652205157,0.02583886277720627,0.0037154549480404807,0.12331128849723197,0.030130696007802105,0.30430511312708386,0.7615215414438143,-0.02021543344001665,0.02764634333609761
order_or_contract,1,pre_event,theme_diffused,150,0.003960996660240506,0.11059799784268773,0.03581436135828195,0.0049959545489313105,0.5266666666666666,0.43863455395720924,0.6615616994675575,-0.013738369210576779,0.02166036253105779,0.004768623834228504,0.11427125045717866,0.04173073992933568,0.5110950970783007,0.6100409616451725,-0.013518584883909454,0.023055832552366463
order_or_contract,2,post_event,theme_diffused,47,0.008451814355768807,0.08805938098691055,0.09597858014724307,0.008967007131155122,0.48936170212765956,0.6579959945264072,0.5138203537824224,-0.016723956127803703,0.033627584839341314,0.0072003651952134064,0.10066156190117588,0.07153043385401012,0.490387947919927,0.626190476615184,-0.021578310631711013,0.03597904102213783
order_or_contract,2,post_event_extended,theme_diffused,101,0.006200017203479529,0.11434704103968107,0.05422105501906235,0.0035768241929092434,0.504950495049505,0.5449148589875292,0.5870253010476458,-0.016100776247810783,0.028500810654769837,0.007180392269044824,0.11519380768348873,0.06233314457990629,0.626440350101404,0.5324535679343267,-0.015285543785441,0.029646328323530646
order_or_contract,2,pre_event,theme_diffused,150,0.0069122952447632,0.11655143177469231,0.059306823944689786,0.007062454204859279,0.5066666666666667,0.7263572846478271,0.46875927506163495,-0.01173981848230521,0.025564408971831612,0.007716558260285196,0.11828071991606107,0.06523935824673133,0.7990156942556275,0.4255531413163265,-0.011212299206337041,0.026645415726907436
order_or_contract,3,post_event,theme_diffused,47,0.011668279227833533,0.08627006287962694,0.13525293524028542,0.008060902309185509,0.48936170212765956,0.9272474076978073,0.35863790706107457,-0.012995933469547305,0.03633249192521437,0.007612960572813916,0.10299801974319751,0.07391365961981723,0.5067265206050768,0.6147671763823803,-0.021833697764503387,0.03705961891013122
order_or_contract,3,post_event_extended,theme_diffused,100,0.006753184760356971,0.11525346639392872,0.05859420086572522,0.004698804815047083,0.53,0.5859420086572522,0.5592479631357787,-0.01583649465285306,0.029342864173567,0.007892191296026793,0.11472141743270807,0.06879440188800057,0.6879440188800057,0.49309677101025007,-0.01459320652078399,0.030377589112837576
order_or_contract,3,pre_event,theme_diffused,150,0.007908654285036001,0.11805439158454306,0.06699161444894089,0.009829952473777763,0.5,0.8204763622258303,0.413255275876395,-0.010983983105051337,0.026801291675123337,0.00802812242455357,0.11935422699331956,0.06726299207654302,0.8238000458019915,0.41136985716253394,-0.011072531954272586,0.027128776803379724
order_or_contract,5,post_event,theme_diffused,47,0.015100776501538337,0.09116629285668013,0.16563990953627813,0.012027047139185077,0.5531914893617021,1.135570007822398,0.26201869222907037,-0.010963245742032718,0.04116479874510939,0.006365390047866845,0.11124552263062198,0.0572192920429022,0.3922757027256133,0.6966662365039151,-0.0254391912890144,0.03816997138474809
order_or_contract,5,post_event_extended,theme_diffused,98,0.00816156567229699,0.11707189429002,0.06971413353984429,0.00850315267813563,0.5102040816326531,0.6901347119879581,0.4917574234029174,-0.015017486822574791,0.03134061816716877,0.010913104842639904,0.1161195324768172,0.09398164641094006,0.930370832779529,0.35448880470884836,-0.012077389633279407,0.03390359931855921
order_or_contract,5,pre_event,theme_diffused,150,0.009986446937140908,0.11530978094943391,0.08660537601333405,0.017607274669408954,0.5133333333333333,1.0606949010727105,0.29054488580099336,-0.008466961273835704,0.028439855148117518,0.011319022828724802,0.11410533678163795,0.09919801429082922,1.2149225925492264,0.2263173663669802,-0.006941634171446758,0.029579679828896362
order_or_contract,10,post_event,theme_diffused,47,0.026908878040802626,0.09603578855857826,0.2801963564279915,0.023408636772948178,0.574468085106383,1.9209294399611707,0.060950969841639946,-0.0005473105431149858,0.05436506662472024,0.014673182781323582,0.11588848547980808,0.12661467375790475,0.868026470626657,0.3898859224401052,-0.018458800199139938,0.0478051657617871
order_or_contract,10,post_event_extended,theme_diffused,93,0.003163193411803789,0.12192311340992706,0.025944165329575972,0.003333817376219968,0.5376344086021505,0.25019646972389237,0.8029932726647961,-0.02161676888733402,0.027943155710941595,0.00489696987179517,0.12525449230076266,0.039096161597434,0.3770297285409979,0.7070197810191658,-0.020560070308724303,0.03035401005231464
order_or_contract,10,pre_event,theme_diffused,150,0.013989519244591471,0.11355142821555467,0.12319985282822835,0.015287794117988382,0.5733333333333334,1.5088838790757124,0.13344601573900539,-0.004182493923310788,0.032161532412493726,0.015936845300930966,0.11217532984596149,0.14207085749438267,1.740005540904505,0.08392280669327423,-0.002014946262667853,0.03388863686452978
order_or_contract,20,post_event,theme_diffused,47,0.048714525647129144,0.07462025397010262,0.6528324825408276,0.061916810474177374,0.7021276595744681,4.47559401222226,4.984855259970722e-05,0.02738093953372643,0.07004811176053186,0.027978877406381965,0.06701293403938013,0.4175145859147159,2.862335791660759,0.006310388007412904,0.008820188940731787,0.04713756587203215
order_or_contract,20,post_event_extended,theme_diffused,83,-0.008410558293538293,0.10988862128142587,-0.07653711726893696,-0.006005928077663862,0.39759036144578314,-0.6972863232178282,0.4875959112144741,-0.03205177095817467,0.015230654371098083,-0.0009809091547047046,0.10962954106023598,-0.008947489383046344,-0.08151550772434252,0.9352306314208167,-0.02456638383177761,0.022604565522368197
order_or_contract,20,pre_event,theme_diffused,150,0.009051804444486325,0.11154199703073374,0.08115153651043414,0.011259415519603442,0.52,0.993899281467015,0.32188323141006836,-0.008798632759780827,0.026902241648753475,0.014750695404437303,0.11071984114539359,0.13322540252805443,1.631671284853147,0.10486052803907286,-0.002968169455833362,0.032469560264707965
order_or_contract,40,post_event,theme_diffused,47,0.07752617168636662,0.06554181254478962,1.182850590733773,0.11243208516420844,0.8936170212765957,8.109215093951082,2.0423995827911767e-10,0.05878807006434604,0.0962642733083872,0.030263709492571306,0.048553399843022045,0.6233077310840617,4.273182514071984,9.588266640592202e-05,0.016382516632190588,0.04414490235295203
order_or_contract,40,post_event_extended,theme_diffused,63,0.030587613338885766,0.07688207371407224,0.3978510446094681,0.02133442537587912,0.6666666666666666,3.1578447686517515,0.0024554509811192116,0.011602600921757796,0.04957262575601373,0.06472536081593575,0.08430423286105672,0.7677593238124917,6.0939007126768905,7.718655425925647e-08,0.043907544251361785,0.0855431773805097
order_or_contract,40,pre_event,theme_diffused,150,-0.02042922552059642,0.09333245540235723,-0.2188866180850574,-0.018810353417953708,0.48,-2.680802629159235,0.008172204200904698,-0.03536552914281679,-0.005492921898376047,-0.006131726200576515,0.10779254174183675,-0.056884512615557443,-0.6966901508751412,0.48708219714337964,-0.02338212558979342,0.01111867318864039
order_or_contract,60,post_event,theme_diffused,47,0.10505241532418895,0.04948175704744129,2.123053456316609,0.12314968868116256,1.0,14.554921194694296,0.0,0.09090580942497817,0.11919902122339973,0.049352569411827564,0.04317377725014821,1.143114467976233,7.836797961166254,5.151736814923424e-10,0.037009385814838834,0.061695753008816294
order_or_contract,60,post_event_extended,theme_diffused,43,0.038798232468414656,0.04202697640384192,0.9231744890614566,0.034824875854335545,0.813953488372093,6.053659959224412,3.325077480020866e-07,0.02623648698711817,0.051359977949711144,0.09730120019851446,0.053001388516685524,1.8358236061661437,12.038300438896895,3.3306690738754696e-15,0.08145923368861702,0.1131431667084119
order_or_contract,60,pre_event,theme_diffused,150,-0.022089997576920404,0.1076383623445491,-0.20522420720421766,-0.02436556423884077,0.41333333333333333,-2.513472952587704,0.013018244997037298,-0.03931572312379328,-0.004864272030047533,-0.008234412218963483,0.11715275727390502,-0.07028782258800188,-0.8608465023593719,0.39070571457641323,-0.026982758068001735,0.01051393363007477
price_momentum,1,post_event,theme_diffused,47,-0.005444521810730235,0.1024093327055588,-0.053164312928236715,-0.010193913277673045,0.5531914893617021,-0.36447616650362674,0.7171726778914869,-0.03472287724175696,0.02383383362029649,,,,,,,
price_momentum,1,post_event_extended,theme_diffused,102,0.009662169285225489,0.12061429999516769,0.08010799122170917,0.009339924436722652,0.5392156862745098,0.8090510529459176,0.42038757836611107,-0.013745317461235603,0.03306965603168658,,,,,,,
price_momentum,1,pre_event,theme_diffused,130,-0.0012856610083554064,0.13650017824880253,-0.00941874966648027,-0.0031622128457571472,0.4846153846153846,-0.10739026904881506,0.9146462149350545,-0.02475050189846584,0.022179179881755027,,,,,,,
price_momentum,2,post_event,theme_diffused,47,-0.00929608745358908,0.10342486870088112,-0.08988251636533025,-0.011887661968459168,0.425531914893617,-0.6162034868155984,0.5407977357915073,-0.03886477993728985,0.020272605030111697,,,,,,,
price_momentum,2,post_event_extended,theme_diffused,101,0.012848774426030976,0.1234009271039171,0.1041221871470293,0.009668899379389416,0.5148514851485149,1.0464150302267166,0.2978921950784281,-0.011217773881827738,0.03691532273388969,,,,,,,
price_momentum,2,pre_event,theme_diffused,130,-0.005222815145095532,0.12673341661497228,-0.041211034031875926,-0.0061141764939233265,0.5,-0.46987808246069174,0.639235467470598,-0.027008716778938197,0.016563086488747134,,,,,,,
price_momentum,3,post_event,theme_diffused,47,-0.012386160975575454,0.10549696466481571,-0.11740774736911802,-0.010943531735344287,0.40425531914893614,-0.8049069633738175,0.42501423526766935,-0.04254725612919403,0.01777493417804312,,,,,,,
price_momentum,3,post_event_extended,theme_diffused,100,0.014184050555989194,0.1175630539881942,0.12065057919823664,0.012862165963431784,0.47,1.2065057919823663,0.2304977201134566,-0.008858308025696869,0.037226409137675255,,,,,,,
